id,name,longName,displayName,displayCode,x,y,LaneType,LaneName,LaneShort
826,모란,모란역 8호선,모란역,826,127.1302584,37.4339563,8,8호선,8호선
901,개화,개화역 9호선,개화역,901,126.7969922,37.5784637,9,9호선,9호선
902,김포공항,김포공항역 9호선,김포공항역,902,126.8027857,37.5618623,9,9호선,9호선
903,공항시장,공항시장역 9호선,공항시장역,903,126.8106594,37.563793,9,9호선,9호선
904,신방화,신방화역 9호선,신방화역,904,126.8173535,37.5675126,9,9호선,9호선
905,마곡나루,마곡나루역 9호선,마곡나루역,905,126.8272818,37.5667761,9,9호선,9호선
906,양천향교,양천향교역 9호선,양천향교역,906,126.8418407,37.5681281,9,9호선,9호선
907,가양,가양역 9호선,가양역,907,126.8544334,37.5614693,9,9호선,9호선
908,증미,증미역 9호선,증미역,908,126.8606034,37.5581446,9,9호선,9호선
909,등촌,등촌역 9호선,등촌역,909,126.8655511,37.5507112,9,9호선,9호선
910,염창,염창역 9호선,염창역,910,126.8748564,37.5469769,9,9호선,9호선
911,신목동,신목동역 9호선,신목동역,911,126.8830837,37.5443618,9,9호선,9호선
912,선유도,선유도역 9호선,선유도역,912,126.8939268,37.5378654,9,9호선,9호선
913,당산,당산역 9호선,당산역,913,126.9026457,37.5335448,9,9호선,9호선
914,국회의사당,국회의사당역 9호선,국회의사당역,914,126.9177648,37.5282423,9,9호선,9호선
915,여의도,여의도역 9호선,여의도역,915,126.9240343,37.5217637,9,9호선,9호선
916,샛강,샛강역 9호선,샛강역,916,126.9288896,37.5167454,9,9호선,9호선
917,노량진,노량진역 9호선,노량진역,917,126.9410644,37.5135814,9,9호선,9호선
918,노들,노들역 9호선,노들역,918,126.9532132,37.5126946,9,9호선,9호선
919,흑석,흑석역 9호선,흑석역,919,126.9633951,37.5091825,9,9호선,9호선
920,동작,동작역 9호선,동작역,920,126.9777743,37.5031333,9,9호선,9호선
921,구반포,구반포역 9호선,구반포역,921,126.9874422,37.5014384,9,9호선,9호선
922,신반포,신반포역 9호선,신반포역,922,126.9960331,37.5034962,9,9호선,9호선
923,고속터미널,고속터미널역 9호선,고속터미널역,923,127.0043179,37.5060026,9,9호선,9호선
924,사평,사평역 9호선,사평역,924,127.0150731,37.5043808,9,9호선,9호선
925,신논현,신논현역 9호선,신논현역,925,127.0245209,37.5044636,9,9호선,9호선
926,언주,언주역 9호선,언주역,926,127.0339087,37.5073234,9,9호선,9호선
927,선정릉,선정릉역 9호선,선정릉역,927,127.043412,37.5101377,9,9호선,9호선
928,삼성중앙,삼성중앙역 9호선,삼성중앙역,928,127.0529321,37.5129462,9,9호선,9호선
929,봉은사,봉은사역 9호선,봉은사역,929,127.0602304,37.5142495,9,9호선,9호선
930,종합운동장,종합운동장역 9호선,종합운동장역,930,127.0764306,37.5113717,9,9호선,9호선
931,삼전,삼전역 9호선,삼전역,931,127.087432,37.5044913,9,9호선,9호선
932,석촌고분,석촌고분역 9호선,석촌고분역,932,127.0970008,37.5024736,9,9호선,9호선
933,석촌,석촌역 9호선,석촌역,933,127.1072226,37.5051892,9,9호선,9호선
934,송파나루,송파나루역 9호선,송파나루역,934,127.1122348,37.5102974,9,9호선,9호선
935,한성백제,한성백제역 9호선,한성백제역,935,127.1162476,37.5164209,9,9호선,9호선
936,올림픽공원,올림픽공원역 9호선,올림픽공원역,936,127.1303441,37.5162427,9,9호선,9호선
937,둔촌오륜,둔촌오륜역 9호선,둔촌오륜역,937,127.1387274,37.5192709,9,9호선,9호선
938,중앙보훈병원,중앙보훈병원역 9호선,중앙보훈병원역,938,127.1485418,37.5288331,9,9호선,9호선
1175,광명,광명역 1호선,광명역,P144-1,126.8847911,37.4164812,1,1호선,1호선
1181,당정,당정역 1호선,당정역,P151,126.9483897,37.3433914,1,1호선,1호선
1187,서동탄,서동탄역 1호선,서동탄역,P157-1,127.0519094,37.1956888,1,1호선,1호선
1299,지평,지평역 경의중앙선,지평역,K138,127.6289069,37.4768182,104,경의중앙선,경의중앙
1300,용문,용문역 경의중앙선,용문역,K137,127.5942681,37.482095,104,경의중앙선,경의중앙
1301,원덕,원덕역 경의중앙선,원덕역,K136,127.5466435,37.468719,104,경의중앙선,경의중앙
1302,양평,양평역 경의중앙선,양평역,K135,127.4918585,37.4926683,104,경의중앙선,경의중앙
1303,아신,아신역 경의중앙선,아신역,K133,127.4432995,37.5139483,104,경의중앙선,경의중앙
1304,국수,국수역 경의중앙선,국수역,K132,127.3994612,37.5161955,104,경의중앙선,경의중앙
1305,신원,신원역 경의중앙선,신원역,K131,127.3730572,37.5255784,104,경의중앙선,경의중앙
1306,양수,양수역 경의중앙선,양수역,K130,127.3291446,37.5459415,104,경의중앙선,경의중앙
1307,운길산,운길산역 경의중앙선,운길산역,K129,127.3099366,37.554742,104,경의중앙선,경의중앙
1308,팔당,팔당역 경의중앙선,팔당역,K128,127.2439137,37.5473258,104,경의중앙선,경의중앙
1309,도심,도심역 경의중앙선,도심역,K127,127.2227421,37.5796446,104,경의중앙선,경의중앙
1310,덕소,덕소역 경의중앙선,덕소역,K126,127.2088138,37.5869169,104,경의중앙선,경의중앙
1311,양정,양정역 경의중앙선,양정역,K125,127.1947468,37.603994,104,경의중앙선,경의중앙
1312,도농,도농역 경의중앙선,도농역,K124,127.1611277,37.6087585,104,경의중앙선,경의중앙
1313,구리,구리역 경의중앙선,구리역,K123,127.1434278,37.6032734,104,경의중앙선,경의중앙
1314,양원,양원역 경의중앙선,양원역,K122,127.1080081,37.6066358,104,경의중앙선,경의중앙
1315,망우,망우역 경의중앙선,망우역,K121,127.0923538,37.5993046,104,경의중앙선,경의중앙
1316,중랑,중랑역 경의중앙선,중랑역,K119,127.0758326,37.5949042,104,경의중앙선,경의중앙
1317,회기,회기역 경의중앙선,회기역,K118,127.0570622,37.5891955,104,경의중앙선,경의중앙
1318,용산,용산역 경의중앙선,용산역,K110,126.9650028,37.5295775,104,경의중앙선,경의중앙
1390,상봉,상봉역 경의중앙선,상봉역,K120,127.0850533,37.5968152,104,경의중앙선,경의중앙
1394,오빈,오빈역 경의중앙선,오빈역,K134,127.4738037,37.5061295,104,경의중앙선,경의중앙
1401,송탄,송탄역 1호선,송탄역,P162,127.0543827,37.0755124,1,1호선,1호선
1402,서정리,서정리역 1호선,서정리역,P163,127.0528735,37.0566264,1,1호선,1호선
1403,지제,지제역 1호선,지제역,P164,127.0704713,37.0188715,1,1호선,1호선
1404,평택,평택역 1호선,평택역,P165,127.0858115,36.9902563,1,1호선,1호선
1405,성환,성환역 1호선,성환역,P166,127.1269818,36.9160158,1,1호선,1호선
1406,직산,직산역 1호선,직산역,P167,127.1437886,36.8708919,1,1호선,1호선
1407,두정,두정역 1호선,두정역,P168,127.1489002,36.8338773,1,1호선,1호선
1408,천안,천안역 1호선,천안역,P169,127.1464204,36.8101973,1,1호선,1호선
1409,봉명,봉명역 1호선,봉명역,P170,127.136151,36.8014599,1,1호선,1호선
1410,쌍용(나사렛대),쌍용(나사렛대)역 1호선,쌍용(나사렛대)역,P171,127.1213596,36.7937596,1,1호선,1호선
1411,아산,아산역 1호선,아산역,P172,127.104573,36.7921184,1,1호선,1호선
1413,배방,배방역 1호선,배방역,P174,127.0528422,36.7775922,1,1호선,1호선
1415,온양온천,온양온천역 1호선,온양온천역,P176,127.0031778,36.7805415,1,1호선,1호선
1416,신창(순천향대),신창(순천향대)역 1호선,신창(순천향대)역,P177,126.9517949,36.7697881,1,1호선,1호선
1509,청량리,청량리역 수인분당선,청량리역,K209,127.0479431,37.5806305,116,수인분당선,수인분당
1510,왕십리,왕십리역 수인분당선,왕십리역,K210,127.0387123,37.5615059,116,수인분당선,수인분당
1511,서울숲,서울숲역 수인분당선,서울숲역,K211,127.04469,37.543654,116,수인분당선,수인분당
1512,압구정로데오,압구정로데오역 수인분당선,압구정로데오역,K212,127.040572,37.5273936,116,수인분당선,수인분당
1513,강남구청,강남구청역 수인분당선,강남구청역,K213,127.0414041,37.5168484,116,수인분당선,수인분당
1514,선정릉,선정릉역 수인분당선,선정릉역,K214,127.043642,37.5109245,116,수인분당선,수인분당
1515,선릉,선릉역 수인분당선,선릉역,K215,127.0486062,37.5052768,116,수인분당선,수인분당
1516,한티,한티역 수인분당선,한티역,K216,127.0528945,37.4962147,116,수인분당선,수인분당
1517,도곡,도곡역 수인분당선,도곡역,K217,127.0553677,37.490994,116,수인분당선,수인분당
1518,구룡,구룡역 수인분당선,구룡역,K218,127.0593452,37.4870094,116,수인분당선,수인분당
1519,개포동,개포동역 수인분당선,개포동역,K219,127.0664956,37.4891822,116,수인분당선,수인분당
1520,대모산입구,대모산입구역 수인분당선,대모산입구역,K220,127.072761,37.4913748,116,수인분당선,수인분당
1521,수서,수서역 수인분당선,수서역,K221,127.1009107,37.4879265,116,수인분당선,수인분당
1522,복정,복정역 수인분당선,복정역,K222,127.1266572,37.4698373,116,수인분당선,수인분당
1523,가천대,가천대역 수인분당선,가천대역,K223,127.1266925,37.4487387,116,수인분당선,수인분당
1524,태평,태평역 수인분당선,태평역,K224,127.127755,37.439869,116,수인분당선,수인분당
1525,모란,모란역 수인분당선,모란역,K225,127.1290663,37.4321781,116,수인분당선,수인분당
1526,야탑,야탑역 수인분당선,야탑역,K226,127.1286745,37.4113197,116,수인분당선,수인분당
1527,이매,이매역 수인분당선,이매역,K227,127.128286,37.3958531,116,수인분당선,수인분당
1528,서현,서현역 수인분당선,서현역,K228,127.1234021,37.3849937,116,수인분당선,수인분당
1529,수내,수내역 수인분당선,수내역,K229,127.1142328,37.3784451,116,수인분당선,수인분당
1530,정자,정자역 수인분당선,정자역,K230,127.1080884,37.3661631,116,수인분당선,수인분당
1531,미금,미금역 수인분당선,미금역,K231,127.1089006,37.3507506,116,수인분당선,수인분당
1532,오리,오리역 수인분당선,오리역,K232,127.1089962,37.3398231,116,수인분당선,수인분당
1533,보정,보정역 수인분당선,보정역,K234,127.1082321,37.3127473,116,수인분당선,수인분당
1534,죽전,죽전역 수인분당선,죽전역,K233,127.1073978,37.3245825,116,수인분당선,수인분당
1535,구성,구성역 수인분당선,구성역,K235,127.1056769,37.2989066,116,수인분당선,수인분당
1536,신갈,신갈역 수인분당선,신갈역,K236,127.1113234,37.2861338,116,수인분당선,수인분당
1537,기흥,기흥역 수인분당선,기흥역,K237,127.1159514,37.2756463,116,수인분당선,수인분당
1538,상갈,상갈역 수인분당선,상갈역,K238,127.1087467,37.2618059,116,수인분당선,수인분당
1539,청명,청명역 수인분당선,청명역,K239,127.0789586,37.25948,116,수인분당선,수인분당
1540,영통,영통역 수인분당선,영통역,K240,127.0713409,37.2515233,116,수인분당선,수인분당
1541,망포,망포역 수인분당선,망포역,K241,127.0573753,37.2458072,116,수인분당선,수인분당
1542,매탄권선,매탄권선역 수인분당선,매탄권선역,K242,127.0406611,37.2527042,116,수인분당선,수인분당
1543,수원시청,수원시청역 수인분당선,수원시청역,K243,127.0311206,37.2618511,116,수인분당선,수인분당
1544,매교,매교역 수인분당선,매교역,K244,127.0157171,37.2655124,116,수인분당선,수인분당
1545,수원,수원역 수인분당선,수원역,K245,127.0011398,37.2665472,116,수인분당선,수인분당
1606,효창공원앞,효창공원앞역 경의중앙선,효창공원앞역,K311,126.9625371,37.5386082,104,경의중앙선,경의중앙
1607,공덕,공덕역 경의중앙선,공덕역,K312,126.9519483,37.542533,104,경의중앙선,경의중앙
1608,서강대,서강대역 경의중앙선,서강대역,K313,126.9354452,37.5521672,104,경의중앙선,경의중앙
1609,홍대입구,홍대입구역 경의중앙선,홍대입구역,K314,126.9275504,37.5571098,104,경의중앙선,경의중앙
1610,서울역,서울역 경의중앙선,서울역,P313,126.971333,37.5564073,104,경의중앙선,경의중앙
1611,신촌,신촌역 경의중앙선,신촌역,P314,126.9423666,37.5597706,104,경의중앙선,경의중앙
1612,가좌,가좌역 경의중앙선,가좌역,K315,126.9149612,37.5687984,104,경의중앙선,경의중앙
1613,디지털미디어시티,디지털미디어시티역 경의중앙선,디지털미디어시티역,K316,126.9004835,37.5775083,104,경의중앙선,경의중앙
1614,수색,수색역 경의중앙선,수색역,K317,126.8956951,37.5808606,104,경의중앙선,경의중앙
1615,화전,화전역 경의중앙선,화전역,K318,126.8683865,37.6029081,104,경의중앙선,경의중앙
1616,행신,행신역 경의중앙선,행신역,K320,126.8343171,37.612119,104,경의중앙선,경의중앙
1617,능곡,능곡역 경의중앙선,능곡역,K321,126.8208545,37.6187476,104,경의중앙선,경의중앙
1618,대곡,대곡역 경의중앙선,대곡역,K322,126.8097732,37.6319767,104,경의중앙선,경의중앙
1619,곡산,곡산역 경의중앙선,곡산역,K323,126.8017185,37.645903,104,경의중앙선,경의중앙
1620,백마,백마역 경의중앙선,백마역,K324,126.7944965,37.6582116,104,경의중앙선,경의중앙
1621,풍산,풍산역 경의중앙선,풍산역,K325,126.7863663,37.6721825,104,경의중앙선,경의중앙
1622,일산,일산역 경의중앙선,일산역,K326,126.7700598,37.6820088,104,경의중앙선,경의중앙
1623,탄현,탄현역 경의중앙선,탄현역,K327,126.7611803,37.6938932,104,경의중앙선,경의중앙
1624,운정,운정역 경의중앙선,운정역,K329,126.7670809,37.7254269,104,경의중앙선,경의중앙
1625,금릉,금릉역 경의중앙선,금릉역,K330,126.7654255,37.7513071,104,경의중앙선,경의중앙
1626,금촌,금촌역 경의중앙선,금촌역,K331,126.7745325,37.7661205,104,경의중앙선,경의중앙
1627,월롱,월롱역 경의중앙선,월롱역,K333,126.792609,37.7962173,104,경의중앙선,경의중앙
1628,파주,파주역 경의중앙선,파주역,K334,126.7924505,37.8153925,104,경의중앙선,경의중앙
1629,문산,문산역 경의중앙선,문산역,K335,126.7874754,37.8545997,104,경의중앙선,경의중앙
1631,임진강,임진강역 경의중앙선,임진강역,K336,126.7469467,37.888424,104,경의중앙선,경의중앙
1635,강매,강매역 경의중앙선,강매역,K319,126.8444681,37.6122702,104,경의중앙선,경의중앙
1636,야당,야당역 경의중앙선,야당역,K328,126.7614037,37.7126654,104,경의중앙선,경의중앙
1701,기흥,기흥역 에버라인,기흥역,Y110,127.1167491,37.2754707,107,에버라인,에버라인
1702,강남대,강남대역 에버라인,강남대역,Y111,127.1260071,37.2701968,107,에버라인,에버라인
1703,지석,지석역 에버라인,지석역,Y112,127.1366128,37.2697106,107,에버라인,에버라인
1704,어정,어정역 에버라인,어정역,Y113,127.1437434,37.2749437,107,에버라인,에버라인
1705,동백,동백역 에버라인,동백역,Y114,127.1527207,37.2691123,107,에버라인,에버라인
1706,초당,초당역 에버라인,초당역,Y115,127.1594612,37.2608426,107,에버라인,에버라인
1707,삼가,삼가역 에버라인,삼가역,Y116,127.1681063,37.2421434,107,에버라인,에버라인
1708,시청.용인대,시청.용인대역 에버라인,시청.용인대역,Y117,127.1788391,37.2393998,107,에버라인,에버라인
